CaseParID1	CaseParID2	lawIDs	CommonCitations
12	2549	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	2580	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	2594	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	2760	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	2778	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	3160	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	3268	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	3523	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	3679	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	3832	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	4077	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	4379	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	4533	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	5145	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	5227	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	5717	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	5759	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	5952	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	5967	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	6010	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	6044	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
12	6119	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	567	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	597	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	726	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	767	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	889	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1009	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1170	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1296	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1415	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1418	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1447	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1554	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1888	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1914	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	1957	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2177	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2214	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2390	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2549	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2580	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2594	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2636	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2699	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2760	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	2778	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3153	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3160	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3254	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3268	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3299	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3517	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3523	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3679	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	3832	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4019	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4077	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4214	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4216	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4379	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4533	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4535	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4719	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	4825	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5002	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5145	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5183	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5227	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5505	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5615	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5717	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5759	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5824	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5952	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	5967	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	6010	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	6044	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	6119	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
14	6140	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 Abs. 1 IVG
17	108	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	265	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	302	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	566	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	592	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	902	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	1087	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	1331	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	1515	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	1528	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	1597	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	1829	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	1896	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	1917	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	2176	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	2582	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	2717	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	2744	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	3099	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	3219	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	3297	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	3341	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	3473	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	3565	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	3594	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	3639	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	4166	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	4203	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	4349	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	4584	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	4697	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	4799	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	5119	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	5164	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	5424	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	5432	BGG	Art. 66 Abs. 1 BGG, Art. 65 Abs. 2 BGG
17	5910	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	6108	BGG	Art. 66 Abs. 1 BGG, Art. 64 Abs. 1 BGG
17	4518	BGG	Art. 64 Abs. 1 BGG, Art. 65 Abs. 2 BGG
20	708	BV	Art. 30 Abs. 1 BV, Art. 29 Abs. 1 BV
20	1154	BV	Art. 30 Abs. 1 BV, Art. 29 Abs. 1 BV
20	3260	BV	Art. 30 Abs. 1 BV, Art. 29 Abs. 1 BV
20	4847	BV	Art. 30 Abs. 1 BV, Art. 29 Abs. 1 BV
21	1556	ATSG,VwVG	Art. 10 VwVG, Art. 36 ATSG
21	1558	ATSG,VwVG	Art. 10 VwVG, Art. 36 ATSG
21	3270	ATSG,VwVG	Art. 10 VwVG, Art. 36 ATSG
24	1947	BGG,StPO	Art. 94 StPO, Art. 42 Abs. 2 BGG
29	563	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	567	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	726	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	767	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	874	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG, Art. 28 IVG
29	889	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	982	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	983	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1009	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1168	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1223	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1296	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1366	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1412	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG, Art. 28 IVG
29	1415	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1447	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1456	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1554	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1663	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	1703	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG, Art. 28 IVG
29	1914	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2177	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2197	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2214	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2243	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2533	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2549	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2578	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2580	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2594	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2595	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2636	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2639	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2671	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 28 IVG
29	2699	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2778	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2941	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG, Art. 28 IVG
29	3254	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	3268	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	3517	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	3677	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	3832	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	3953	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4077	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4205	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4214	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4379	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4533	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4642	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG, Art. 28 IVG
29	4698	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	4825	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5044	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5145	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5183	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5215	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5227	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5461	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5615	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5667	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG, Art. 28 IVG
29	5717	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5759	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5824	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5915	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	5967	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	6010	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	6132	ATSG,IVG	Art. 8 Abs. 1 ATSG, Art. 4 Abs. 1 IVG
29	2095	IVG	Art. 4 Abs. 1 IVG, Art. 28 IVG
29	2232	IVG	Art. 4 Abs. 1 IVG, Art. 28 IVG
31	85	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	169	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 2 IVG
31	303	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	422	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	446	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	612	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	656	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1073	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	1307	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1369	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1484	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1780	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1876	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2002	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	2115	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	2124	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2134	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	2234	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	2477	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	2793	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	2833	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	3027	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	3206	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3232	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	3567	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	3681	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG
31	3736	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3761	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 2 IVG
31	3919	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	4356	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	4405	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	4464	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	4520	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	4522	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	4881	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	5055	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5321	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	5490	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	5645	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG
31	5731	ATSG,IVG	Art. 8 ATSG, Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	6117	ATSG,IVG	Art. 8 ATSG, Art. 28 Abs. 1 IVG
31	597	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG
31	1170	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2390	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3153	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3160	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3679	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG
31	5002	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG
31	5505	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG
31	5952	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG
31	6140	IVG	Art. 4 IVG, Art. 28 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	145	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG
31	360	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	802	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	863	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	943	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1415	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1593	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2030	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2091	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2240	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2549	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3163	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3960	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	4004	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	4026	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5145	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5165	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG
31	5766	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5771	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5809	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5913	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	6122	IVG	Art. 28 Abs. 1 IVG, Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	1660	IVG	Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	2956	IVG	Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	3857	IVG	Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
31	5016	IVG	Art. 1 Abs. 1 IVG, Art. 28 Abs. 2 IVG
44	463	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	1081	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	1082	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	1921	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	2796	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	2850	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	3272	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	3492	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
44	5020	BGG	Art. 92 BGG, Art. 93 Abs. 1 BGG
50	57	BVG	Art. 52 BVG, Art. 73 BVG
50	59	BVG	Art. 52 BVG, Art. 73 BVG, Art. 73 Abs. 3 BVG
50	62	BVG	Art. 52 BVG, Art. 73 BVG, Art. 73 Abs. 3 BVG
57	59	BVG	Art. 73 BVG, Art. 52 BVG
57	62	BVG	Art. 73 BVG, Art. 52 BVG
59	62	BVG	Art. 73 Abs. 3 BVG, Art. 52 BVG, Art. 73 BVG
59	4489	BVG	Art. 73 Abs. 1 BVG, Art. 52 BVG
67	5076	UVG	Art. 10 Abs. 1 UVG, Art. 16 UVG
67	3435	UVG	Art. 16 UVG, Art. 18 UVG, Art. 24 UVG
